"09607","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\09607.jpg","UPGROVE MANOR WAY, CRESSINGHAM GARDENS ESTATE, TULSE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/09607","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\09607_DSC_0066.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/09607_DSC_0066","https://boroughphotos.org/lambeth//?p=41513"
"09608","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\09608.jpg","HARDEL WALK, CRESSINGHAM GARDENS ESTATE, TULSE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/09608","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\09608_DSC_0075A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/09608_DSC_0075A","https://boroughphotos.org/lambeth//?p=41514"
"10516","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10516.jpg","CENTRAL HILL ESTATE, UPPER NORWOOD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10516","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10516_DSC_0011A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10516_DSC_0011A","https://boroughphotos.org/lambeth//?p=42421"
"10737","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10737.jpg","EDRICH HOUSE MODEL, BINFIELD ROAD, STOCKWELL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10737","None","None","https://boroughphotos.org/lambeth//?p=42641"
"10743","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10743.jpg","BLENHEIM GARDENS MODEL, BRIXTON","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10743","None","None","https://boroughphotos.org/lambeth//?p=42647"
"10745","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10745.jpg","BLENHEIM GARDENS, BRIXTON","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10745","None","None","https://boroughphotos.org/lambeth//?p=42649"
"10747","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10747.jpg","BLENHEIM GARDENS, BRIXTON","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10747","None","None","https://boroughphotos.org/lambeth//?p=42651"
"10757","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10757.jpg","DISABLED HOUSING, BLENHEIM GARDENS ESTATE, BRIXTON HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10757","None","None","https://boroughphotos.org/lambeth//?p=42661"
"10758","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10758.jpg","BLENHEIM GARDENS ESTATE, BRIXTON HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10758","None","None","https://boroughphotos.org/lambeth//?p=42662"
"10773","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10773.jpg","CENTRAL HILL ESTATE, UPPER NORWOOD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10773","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10773_DSC_0009_1A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10773_DSC_0009_1A","https://boroughphotos.org/lambeth//?p=42677"
"10774","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10774.jpg","CENTRAL HILL ESTATE, UPPER NORWOOD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10774","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10774_DSC_0002A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10774_DSC_0002A","https://boroughphotos.org/lambeth//?p=42678"
"10777","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10777.jpg","NURSES’ HOSTEL, CENTRAL HILL ESTATE, UPPER NORWOOD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10777","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10777_DSC_0019_1A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10777_DSC_0019_1A","https://boroughphotos.org/lambeth//?p=42681"
